id,compra_id,producto_id,cantidad,precio_unitario,subtotal,pagado_con_puntos
30195,12243,5,2,32.00,64.00,false
30196,12244,6,2,28.50,57.00,false
30197,12244,12,1,31.00,31.00,false
30198,12244,14,1,16.50,16.50,false
30199,12245,3,1,18.00,18.00,false
30200,12245,7,1,35.00,35.00,false
30201,12245,2,1,0.00,0.00,true
30202,12246,23,1,8.00,8.00,false
30203,12247,3,1,18.00,18.00,false
30204,12247,13,1,12.35,12.35,false
30205,12247,6,1,28.50,28.50,false
30206,12248,7,1,35.00,35.00,false
30207,12248,6,1,28.50,28.50,false
30208,12248,3,1,18.00,18.00,false
30209,12248,1,1,35.95,35.95,false
30210,12249,1,1,35.95,35.95,false
30211,12249,23,3,0.00,0.00,true
30212,12250,15,1,19.95,19.95,false
30213,12250,23,1,8.00,8.00,false
30214,12250,3,1,18.00,18.00,false
30215,12251,19,1,15.50,15.50,false
30216,12251,15,1,19.95,19.95,false
30217,12251,17,1,10.95,10.95,false
30218,12252,15,3,0.00,0.00,true
30219,12252,23,1,8.00,8.00,false
30220,12252,1,1,35.95,35.95,false
30221,12253,2,1,38.90,38.90,false
30222,12253,20,1,10.00,10.00,false
30223,12254,16,3,22.50,67.50,false
30224,12254,21,1,24.95,24.95,false
30225,12255,1,1,35.95,35.95,false
30226,12255,17,1,10.95,10.95,false
30227,12255,5,2,32.00,64.00,false
30228,12255,7,3,35.00,105.00,false
30229,12256,2,1,38.90,38.90,false
30230,12256,22,1,18.00,18.00,false
30231,12256,23,2,8.00,16.00,false
30232,12257,2,1,38.90,38.90,false
30233,12257,16,1,22.50,22.50,false
30234,12257,22,1,18.00,18.00,false
30235,12257,4,1,32.50,32.50,false
30236,12258,6,2,28.50,57.00,false
30237,12258,2,1,38.90,38.90,false
30238,12259,15,1,19.95,19.95,false
30239,12259,19,1,15.50,15.50,false
30240,12260,1,1,35.95,35.95,false
30241,12260,3,1,18.00,18.00,false
30242,12260,21,1,24.95,24.95,false
30243,12260,16,1,0.00,0.00,true
30244,12261,25,1,35.00,35.00,false
30245,12261,2,1,38.90,38.90,false
30246,12261,7,2,35.00,70.00,false
30247,12262,9,2,24.50,49.00,false
30248,12262,3,1,18.00,18.00,false
30249,12262,1,2,35.95,71.90,false
30250,12262,5,2,32.00,64.00,false
30251,12263,19,1,0.00,0.00,true
30252,12263,26,1,26.00,26.00,false
30253,12264,11,1,22.00,22.00,false
30254,12265,11,1,22.00,22.00,false
30255,12265,10,1,26.95,26.95,false
30256,12266,9,1,24.50,24.50,false
30257,12266,10,1,26.95,26.95,false
30258,12267,20,1,10.00,10.00,false
30259,12267,6,1,28.50,28.50,false
30260,12268,19,1,15.50,15.50,false
30261,12268,9,1,24.50,24.50,false
30262,12268,20,1,10.00,10.00,false
30263,12269,9,1,24.50,24.50,false
30264,12269,17,1,10.95,10.95,false
30265,12270,9,1,24.50,24.50,false
30266,12271,21,2,24.95,49.90,false
30267,12271,5,1,32.00,32.00,false
30268,12272,5,1,32.00,32.00,false
30269,12272,2,1,0.00,0.00,true
30270,12272,1,1,35.95,35.95,false
30271,12272,20,1,10.00,10.00,false
30272,12273,22,2,0.00,0.00,true
30273,12273,6,1,28.50,28.50,false
30274,12273,5,2,32.00,64.00,false
30275,12273,20,1,10.00,10.00,false
30276,12274,12,1,0.00,0.00,true
30277,12274,10,1,26.95,26.95,false
30278,12275,20,1,10.00,10.00,false
30279,12276,22,1,18.00,18.00,false
30280,12276,12,1,0.00,0.00,true
30281,12276,17,1,10.95,10.95,false
30282,12277,17,1,10.95,10.95,false
30283,12277,11,1,22.00,22.00,false
30284,12278,17,1,10.95,10.95,false
30285,12279,12,1,31.00,31.00,false
30286,12280,20,1,10.00,10.00,false
30287,12281,27,1,29.50,29.50,false
30288,12282,12,1,0.00,0.00,true
30289,12283,9,1,24.50,24.50,false
30290,12283,18,1,12.00,12.00,false
30291,12283,17,1,10.95,10.95,false
30292,12284,2,1,38.90,38.90,false
30293,12284,1,1,35.95,35.95,false
30294,12284,3,2,18.00,36.00,false
30295,12285,15,3,19.95,59.85,false
30296,12285,13,1,12.35,12.35,false
30297,12285,18,1,12.00,12.00,false
30298,12286,10,1,26.95,26.95,false
30299,12286,18,1,0.00,0.00,true
30300,12287,20,1,10.00,10.00,false
30301,12287,12,1,31.00,31.00,false
30302,12288,11,1,22.00,22.00,false
30303,12288,18,1,12.00,12.00,false
30304,12288,19,1,15.50,15.50,false
30305,12289,11,1,22.00,22.00,false
30306,12289,9,1,24.50,24.50,false
30307,12290,11,1,22.00,22.00,false
30308,12291,15,1,19.95,19.95,false
30309,12292,17,1,10.95,10.95,false
30310,12292,11,1,22.00,22.00,false
30311,12293,2,1,38.90,38.90,false
30312,12293,5,1,32.00,32.00,false
30313,12294,18,1,12.00,12.00,false
30314,12294,11,1,22.00,22.00,false
30315,12295,9,1,24.50,24.50,false
30316,12295,12,1,31.00,31.00,false
30317,12296,9,1,24.50,24.50,false
30318,12296,10,1,26.95,26.95,false
30319,12296,12,1,31.00,31.00,false
30320,12297,19,1,15.50,15.50,false
30321,12297,11,1,22.00,22.00,false
30322,12297,15,1,19.95,19.95,false
30323,12298,9,1,24.50,24.50,false
30324,12298,12,1,31.00,31.00,false
30325,12299,17,1,10.95,10.95,false
30326,12299,10,1,26.95,26.95,false
30327,12300,21,1,24.95,24.95,false
30328,12300,12,1,31.00,31.00,false
30329,12301,10,1,0.00,0.00,true
30330,12302,19,1,15.50,15.50,false
30331,12303,12,1,31.00,31.00,false
30332,12304,19,1,15.50,15.50,false
30333,12304,11,1,22.00,22.00,false
30334,12304,17,1,10.95,10.95,false
30335,12305,18,1,12.00,12.00,false
30336,12306,5,2,32.00,64.00,false
30337,12306,2,1,38.90,38.90,false
30338,12306,15,1,19.95,19.95,false
30339,12307,11,1,22.00,22.00,false
30340,12308,10,1,26.95,26.95,false
30341,12308,17,1,10.95,10.95,false
30342,12309,11,1,22.00,22.00,false
30343,12309,22,1,18.00,18.00,false
30344,12310,12,1,31.00,31.00,false
30345,12311,20,1,10.00,10.00,false
30346,12311,2,1,38.90,38.90,false
30347,12311,14,2,16.50,33.00,false
30348,12312,5,1,32.00,32.00,false
30349,12312,22,1,18.00,18.00,false
30350,12312,27,1,29.50,29.50,false
30351,12312,6,1,28.50,28.50,false
30352,12313,9,1,24.50,24.50,false
30353,12313,26,1,26.00,26.00,false
30354,12314,17,1,10.95,10.95,false
30355,12314,9,1,24.50,24.50,false
30356,12314,11,1,22.00,22.00,false
30357,12315,11,1,22.00,22.00,false
30358,12316,10,1,26.95,26.95,false
30359,12316,12,1,31.00,31.00,false
30360,12316,17,1,10.95,10.95,false
30361,12317,23,1,8.00,8.00,false
30362,12317,18,1,12.00,12.00,false
30363,12318,10,1,26.95,26.95,false
30364,12319,18,1,12.00,12.00,false
30365,12320,19,1,15.50,15.50,false
30366,12320,1,1,35.95,35.95,false
30367,12320,2,2,38.90,77.80,false
30368,12320,21,2,24.95,49.90,false
30369,12321,20,1,10.00,10.00,false
30370,12321,11,1,22.00,22.00,false
30371,12322,5,1,32.00,32.00,false
30372,12323,23,1,8.00,8.00,false
30373,12323,3,1,0.00,0.00,true
30374,12323,13,1,12.35,12.35,false
30375,12323,9,1,24.50,24.50,false
30376,12324,10,1,26.95,26.95,false
30377,12324,20,1,10.00,10.00,false
30378,12324,11,1,22.00,22.00,false
30379,12325,23,2,8.00,16.00,false
30380,12325,3,1,18.00,18.00,false
30381,12326,10,1,26.95,26.95,false
30382,12326,11,1,22.00,22.00,false
30383,12327,19,1,15.50,15.50,false
30384,12327,11,1,22.00,22.00,false
30385,12327,9,1,24.50,24.50,false
30386,12328,7,1,35.00,35.00,false
30387,12328,5,1,32.00,32.00,false
30388,12329,22,1,18.00,18.00,false
30389,12329,2,1,38.90,38.90,false
30390,12329,3,1,18.00,18.00,false
30391,12329,1,1,35.95,35.95,false
30392,12330,2,1,38.90,38.90,false
30393,12330,15,1,19.95,19.95,false
30394,12330,18,2,12.00,24.00,false
30395,12331,16,1,22.50,22.50,false
30396,12331,17,1,10.95,10.95,false
30397,12331,19,1,15.50,15.50,false
30398,12332,25,2,35.00,70.00,false
30399,12332,23,3,8.00,24.00,false
30400,12332,9,1,24.50,24.50,false
30401,12333,16,1,22.50,22.50,false
30402,12333,6,1,28.50,28.50,false
30403,12333,13,1,12.35,12.35,false
30404,12333,1,2,35.95,71.90,false
30405,12334,1,2,35.95,71.90,false
30406,12334,7,1,35.00,35.00,false
30407,12334,3,1,18.00,18.00,false
30408,12335,19,1,15.50,15.50,false
30409,12336,10,1,26.95,26.95,false
30410,12336,17,1,0.00,0.00,true
30411,12336,19,1,15.50,15.50,false
30412,12337,15,1,19.95,19.95,false
30413,12337,9,1,24.50,24.50,false
30414,12337,10,1,26.95,26.95,false
30415,12338,20,1,10.00,10.00,false
30416,12338,11,1,0.00,0.00,true
30417,12338,18,1,12.00,12.00,false
30418,12339,9,1,24.50,24.50,false
30419,12340,10,1,26.95,26.95,false
30420,12340,12,1,31.00,31.00,false
30421,12340,9,1,24.50,24.50,false
30422,12340,17,1,10.95,10.95,false
30423,12341,17,1,10.95,10.95,false
30424,12341,18,1,12.00,12.00,false
30425,12341,5,1,32.00,32.00,false
30426,12342,20,1,0.00,0.00,true
30427,12343,12,1,31.00,31.00,false
30428,12344,12,1,31.00,31.00,false
30429,12344,10,1,0.00,0.00,true
30430,12344,9,1,0.00,0.00,true
30431,12345,15,3,19.95,59.85,false
30432,12345,20,1,10.00,10.00,false
30433,12345,19,1,15.50,15.50,false
30434,12345,25,1,35.00,35.00,false
30435,12346,5,1,32.00,32.00,false
30436,12346,21,1,24.95,24.95,false
30437,12346,26,2,26.00,52.00,false
30438,12346,1,2,35.95,71.90,false
30439,12347,27,1,29.50,29.50,false
30440,12347,26,1,26.00,26.00,false
30441,12347,12,1,31.00,31.00,false
30442,12347,11,1,22.00,22.00,false
30443,12348,1,1,0.00,0.00,true
30444,12348,11,1,22.00,22.00,false
30445,12348,10,1,26.95,26.95,false
30446,12349,3,1,18.00,18.00,false
30447,12350,9,1,24.50,24.50,false
30448,12351,12,1,31.00,31.00,false
30449,12351,11,1,22.00,22.00,false
30450,12352,18,1,12.00,12.00,false
30451,12353,21,1,24.95,24.95,false
30452,12354,12,1,31.00,31.00,false
30453,12354,10,1,0.00,0.00,true
30454,12355,5,1,32.00,32.00,false
30455,12355,20,1,10.00,10.00,false
30456,12355,3,1,0.00,0.00,true
30457,12355,21,1,24.95,24.95,false
30458,12356,26,1,26.00,26.00,false
30459,12356,3,1,18.00,18.00,false
30460,12357,23,2,8.00,16.00,false
30461,12357,2,2,38.90,77.80,false
30462,12357,19,2,0.00,0.00,true
30463,12358,11,1,22.00,22.00,false
30464,12358,20,1,10.00,10.00,false
30465,12359,3,1,18.00,18.00,false
30466,12359,17,1,10.95,10.95,false
30467,12360,18,1,12.00,12.00,false
30468,12361,12,1,31.00,31.00,false
30469,12361,10,1,26.95,26.95,false
30470,12362,2,1,38.90,38.90,false
30471,12363,9,1,24.50,24.50,false
30472,12364,17,1,10.95,10.95,false
30473,12364,15,1,19.95,19.95,false
30474,12365,25,1,35.00,35.00,false
30475,12365,6,1,28.50,28.50,false
30476,12365,3,3,18.00,54.00,false
30477,12365,15,2,19.95,39.90,false
30478,12366,18,1,12.00,12.00,false
30479,12366,12,1,31.00,31.00,false
30480,12367,20,1,10.00,10.00,false
30481,12368,19,1,15.50,15.50,false
30482,12368,9,1,24.50,24.50,false
30483,12369,5,1,32.00,32.00,false
30484,12369,6,3,28.50,85.50,false
30485,12369,2,1,38.90,38.90,false
30486,12369,3,1,18.00,18.00,false
30487,12370,11,1,22.00,22.00,false
30488,12371,11,1,22.00,22.00,false
30489,12371,20,1,0.00,0.00,true
30490,12372,20,1,10.00,10.00,false
30491,12372,9,1,24.50,24.50,false
30492,12373,10,1,26.95,26.95,false
30493,12374,1,1,0.00,0.00,true
30494,12374,3,1,18.00,18.00,false
30495,12375,12,1,0.00,0.00,true
30496,12375,19,1,15.50,15.50,false
30497,12375,20,1,10.00,10.00,false
30498,12376,21,1,24.95,24.95,false
30499,12376,6,3,28.50,85.50,false
30500,12377,9,3,24.50,73.50,false
30501,12377,10,1,0.00,0.00,true
30502,12377,3,1,18.00,18.00,false
30503,12377,16,1,22.50,22.50,false
30504,12378,10,1,0.00,0.00,true
30505,12378,2,1,38.90,38.90,false
30506,12379,1,1,35.95,35.95,false
30507,12379,5,1,32.00,32.00,false
30508,12379,23,1,8.00,8.00,false
30509,12380,10,1,0.00,0.00,true
30510,12380,17,2,10.95,21.90,false
30511,12380,6,2,28.50,57.00,false
30512,12381,11,1,22.00,22.00,false
30513,12381,1,2,35.95,71.90,false
30514,12381,10,2,26.95,53.90,false
30515,12381,23,2,8.00,16.00,false
30516,12382,22,2,18.00,36.00,false
30517,12382,23,1,8.00,8.00,false
30518,12382,6,2,28.50,57.00,false
30519,12382,20,2,10.00,20.00,false
30520,12383,1,1,35.95,35.95,false
30521,12383,7,1,35.00,35.00,false
30522,12383,5,2,32.00,64.00,false
30523,12383,20,1,10.00,10.00,false
30524,12384,4,1,32.50,32.50,false
30525,12384,3,1,18.00,18.00,false
30526,12385,13,1,12.35,12.35,false
30527,12385,23,2,8.00,16.00,false
30528,12385,22,2,18.00,36.00,false
30529,12386,1,2,35.95,71.90,false
30530,12387,6,1,0.00,0.00,true
30531,12388,6,1,28.50,28.50,false
30532,12388,16,2,22.50,45.00,false
30533,12389,1,1,35.95,35.95,false
30534,12389,23,1,8.00,8.00,false
30535,12389,6,1,28.50,28.50,false
30536,12390,27,1,29.50,29.50,false
30537,12390,6,1,28.50,28.50,false
30538,12390,1,1,35.95,35.95,false
30539,12390,3,1,18.00,18.00,false
30540,12391,6,2,28.50,57.00,false
30541,12391,5,1,32.00,32.00,false
30542,12391,7,1,35.00,35.00,false
30543,12391,3,1,18.00,18.00,false
30544,12392,13,1,12.35,12.35,false
30545,12392,3,2,18.00,36.00,false
30546,12392,7,1,35.00,35.00,false
30547,12392,19,1,15.50,15.50,false
30548,12393,7,2,35.00,70.00,false
30549,12393,18,1,12.00,12.00,false
30550,12394,5,1,32.00,32.00,false
30551,12394,7,2,35.00,70.00,false
30552,12394,6,2,28.50,57.00,false
30553,12394,3,1,18.00,18.00,false
30554,12395,1,2,35.95,71.90,false
30555,12395,7,1,35.00,35.00,false
30556,12395,2,2,38.90,77.80,false
30557,12396,9,1,24.50,24.50,false
30558,12396,21,2,24.95,49.90,false
30559,12396,15,2,19.95,39.90,false
30560,12396,13,1,12.35,12.35,false
30561,12397,18,3,12.00,36.00,false
30562,12397,1,2,35.95,71.90,false
30563,12397,2,2,38.90,77.80,false
30564,12398,23,1,8.00,8.00,false
30565,12398,15,1,19.95,19.95,false
30566,12398,14,1,16.50,16.50,false
30567,12399,21,1,24.95,24.95,false
30568,12399,18,2,12.00,24.00,false
30569,12399,5,2,32.00,64.00,false
30570,12400,7,1,35.00,35.00,false
30571,12400,5,3,32.00,96.00,false
30572,12400,6,1,28.50,28.50,false
30573,12400,8,2,36.95,73.90,false
30574,12401,22,2,18.00,36.00,false
30575,12401,3,1,18.00,18.00,false
30576,12401,25,2,35.00,70.00,false
30577,12402,5,1,32.00,32.00,false
30578,12402,3,2,18.00,36.00,false
30579,12402,7,1,35.00,35.00,false
30580,12403,3,1,18.00,18.00,false
30581,12403,5,1,32.00,32.00,false
30582,12404,2,2,38.90,77.80,false
30583,12404,23,2,8.00,16.00,false
30584,12404,3,2,0.00,0.00,true
30585,12404,1,1,35.95,35.95,false
30586,12405,23,1,8.00,8.00,false
30587,12406,6,2,28.50,57.00,false
30588,12406,26,2,26.00,52.00,false
30589,12406,18,1,12.00,12.00,false
30590,12407,6,1,28.50,28.50,false
30591,12407,7,1,35.00,35.00,false
30592,12407,3,1,18.00,18.00,false
30593,12408,3,1,0.00,0.00,true
30594,12408,15,1,19.95,19.95,false
30595,12408,1,1,35.95,35.95,false
30596,12408,7,2,35.00,70.00,false
30597,12409,3,2,0.00,0.00,true
30598,12409,1,2,35.95,71.90,false
30599,12410,21,1,24.95,24.95,false
30600,12410,1,1,35.95,35.95,false
30601,12410,7,2,35.00,70.00,false
30602,12411,5,1,32.00,32.00,false
30603,12411,1,1,35.95,35.95,false
30604,12411,6,1,28.50,28.50,false
30605,12411,21,3,24.95,74.85,false
30606,12412,1,3,35.95,107.85,false
30607,12412,5,3,32.00,96.00,false
30608,12412,2,2,38.90,77.80,false
30609,12412,3,1,18.00,18.00,false
30610,12413,3,1,18.00,18.00,false
30611,12413,23,1,8.00,8.00,false
30612,12413,7,2,35.00,70.00,false
30613,12413,22,2,0.00,0.00,true
30614,12414,6,1,28.50,28.50,false
30615,12414,3,2,18.00,36.00,false
30616,12414,18,1,12.00,12.00,false
30617,12415,7,1,35.00,35.00,false
30618,12415,25,1,35.00,35.00,false
30619,12415,9,1,24.50,24.50,false
30620,12415,2,1,38.90,38.90,false
30621,12416,19,1,15.50,15.50,false
30622,12416,27,1,29.50,29.50,false
30623,12416,5,1,32.00,32.00,false
30624,12417,18,2,12.00,24.00,false
30625,12417,10,1,26.95,26.95,false
30626,12418,1,3,35.95,107.85,false
30627,12418,22,1,18.00,18.00,false
30628,12418,3,1,18.00,18.00,false
30629,12418,6,2,28.50,57.00,false
30630,12419,5,3,32.00,96.00,false
30631,12419,14,2,16.50,33.00,false
30632,12419,18,2,12.00,24.00,false
30633,12419,26,1,26.00,26.00,false
30634,12420,17,1,10.95,10.95,false
30635,12420,22,1,18.00,18.00,false
30636,12420,3,2,18.00,36.00,false
30637,12420,15,1,19.95,19.95,false
30638,12421,13,1,12.35,12.35,false
30639,12421,19,1,15.50,15.50,false
30640,12421,18,1,12.00,12.00,false
30641,12422,5,1,32.00,32.00,false
30642,12422,3,1,18.00,18.00,false
30643,12422,27,1,29.50,29.50,false
30644,12422,6,2,0.00,0.00,true
30645,12423,2,1,38.90,38.90,false
30646,12424,11,1,22.00,22.00,false
30647,12424,12,1,31.00,31.00,false
30648,12425,10,1,26.95,26.95,false
30649,12425,3,1,18.00,18.00,false
30650,12425,25,1,35.00,35.00,false
30651,12425,2,1,38.90,38.90,false
30652,12426,2,1,38.90,38.90,false
30653,12426,7,1,35.00,35.00,false
30654,12427,5,2,32.00,64.00,false
30655,12427,2,1,38.90,38.90,false
30656,12428,3,1,18.00,18.00,false
30657,12428,1,2,35.95,71.90,false
30658,12428,22,1,18.00,18.00,false
30659,12429,21,1,24.95,24.95,false
30660,12429,7,2,35.00,70.00,false
30661,12430,23,2,8.00,16.00,false
30662,12430,21,2,24.95,49.90,false
30663,12430,13,1,12.35,12.35,false
30664,12431,19,2,15.50,31.00,false
30665,12431,10,1,26.95,26.95,false
30666,12432,17,1,10.95,10.95,false
30667,12433,5,1,32.00,32.00,false
30668,12433,23,2,8.00,16.00,false
30669,12433,15,1,19.95,19.95,false
30670,12434,18,2,12.00,24.00,false
30671,12434,23,2,8.00,16.00,false
30672,12435,15,1,19.95,19.95,false
30673,12435,18,1,12.00,12.00,false
30674,12436,15,2,19.95,39.90,false
30675,12436,1,1,35.95,35.95,false
30676,12436,2,1,38.90,38.90,false
30677,12437,4,1,32.50,32.50,false
30678,12437,16,1,22.50,22.50,false
30679,12438,25,1,35.00,35.00,false
30680,12438,22,2,18.00,36.00,false
30681,12438,5,2,32.00,64.00,false
30682,12438,1,1,35.95,35.95,false
30683,12439,2,1,38.90,38.90,false
30684,12439,17,1,10.95,10.95,false
30685,12440,3,1,18.00,18.00,false
30686,12440,26,2,26.00,52.00,false
30687,12440,6,1,28.50,28.50,false
30688,12441,13,2,12.35,24.70,false
30689,12441,1,1,35.95,35.95,false
30690,12441,23,1,8.00,8.00,false
30691,12441,17,2,10.95,21.90,false
30692,12442,7,3,35.00,105.00,false
30693,12442,5,1,32.00,32.00,false
30694,12442,1,1,35.95,35.95,false
30695,12442,20,2,10.00,20.00,false
30696,12443,5,2,32.00,64.00,false
30697,12443,18,1,12.00,12.00,false
30698,12443,2,2,38.90,77.80,false
30699,12443,20,1,10.00,10.00,false
30700,12444,22,1,18.00,18.00,false
30701,12445,7,2,35.00,70.00,false
30702,12445,13,3,12.35,37.05,false
30703,12445,6,1,28.50,28.50,false
30704,12446,22,1,18.00,18.00,false
30705,12447,5,1,32.00,32.00,false
30706,12447,16,3,22.50,67.50,false
30707,12447,22,1,18.00,18.00,false
30708,12447,7,2,35.00,70.00,false
30709,12448,5,1,32.00,32.00,false
30710,12449,2,1,38.90,38.90,false
30711,12449,19,1,15.50,15.50,false
30712,12449,17,2,10.95,21.90,false
30713,12449,22,1,18.00,18.00,false
30714,12450,3,1,0.00,0.00,true
30715,12450,16,1,22.50,22.50,false
30716,12450,2,1,38.90,38.90,false
30717,12450,17,1,10.95,10.95,false
30718,12451,3,1,18.00,18.00,false
30719,12451,16,1,22.50,22.50,false
30720,12451,2,1,38.90,38.90,false
30721,12451,5,1,32.00,32.00,false
30722,12452,15,1,19.95,19.95,false
30723,12453,3,2,18.00,36.00,false
30724,12453,6,1,28.50,28.50,false
30725,12453,7,1,35.00,35.00,false
30726,12453,23,2,0.00,0.00,true
30727,12454,21,1,24.95,24.95,false
30728,12454,7,1,35.00,35.00,false
30729,12454,1,3,35.95,107.85,false
30730,12455,6,1,28.50,28.50,false
30731,12455,4,1,32.50,32.50,false
30732,12455,7,2,35.00,70.00,false
30733,12455,23,1,0.00,0.00,true
30734,12456,11,1,22.00,22.00,false
30735,12457,1,1,35.95,35.95,false
30736,12457,23,1,8.00,8.00,false
30737,12457,2,1,38.90,38.90,false
30738,12457,6,1,28.50,28.50,false
30739,12458,3,1,18.00,18.00,false
30740,12459,21,2,24.95,49.90,false
30741,12459,2,2,38.90,77.80,false
30742,12460,2,1,38.90,38.90,false
30743,12460,6,2,28.50,57.00,false
30744,12460,13,1,12.35,12.35,false
30745,12460,9,2,24.50,49.00,false
30746,12461,14,1,16.50,16.50,false
30747,12461,3,1,18.00,18.00,false
30748,12461,16,1,0.00,0.00,true
30749,12462,25,1,35.00,35.00,false
30750,12462,1,1,35.95,35.95,false
30751,12462,5,2,32.00,64.00,false
30752,12462,27,2,29.50,59.00,false
30753,12463,2,1,38.90,38.90,false
30754,12463,5,2,32.00,64.00,false
30755,12463,1,1,35.95,35.95,false
30756,12463,3,1,18.00,18.00,false
30757,12464,1,1,35.95,35.95,false
30758,12464,6,2,28.50,57.00,false
30759,12464,20,2,0.00,0.00,true
30760,12465,10,1,26.95,26.95,false
30761,12465,1,2,35.95,71.90,false
30762,12465,27,2,29.50,59.00,false
30763,12465,21,1,24.95,24.95,false
30764,12466,3,1,18.00,18.00,false
30765,12466,2,1,38.90,38.90,false
30766,12466,6,1,0.00,0.00,true
30767,12466,14,1,16.50,16.50,false
30768,12467,22,1,18.00,18.00,false
30769,12467,16,1,22.50,22.50,false
30770,12468,15,2,19.95,39.90,false
30771,12468,16,2,22.50,45.00,false
30772,12468,26,1,0.00,0.00,true
30773,12468,3,1,18.00,18.00,false
30774,12469,6,1,28.50,28.50,false
30775,12469,3,2,18.00,36.00,false
30776,12469,7,1,35.00,35.00,false
30777,12470,17,1,10.95,10.95,false
30778,12470,2,1,38.90,38.90,false
30779,12470,21,2,0.00,0.00,true
30780,12471,5,2,32.00,64.00,false
30781,12471,26,1,26.00,26.00,false
30782,12471,21,1,24.95,24.95,false
30783,12472,10,1,26.95,26.95,false
30784,12472,7,2,0.00,0.00,true
30785,12472,5,1,32.00,32.00,false
30786,12472,2,1,0.00,0.00,true
30787,12473,9,1,24.50,24.50,false
30788,12474,19,1,15.50,15.50,false
30789,12474,9,1,24.50,24.50,false
30790,12475,21,2,24.95,49.90,false
30791,12475,13,1,12.35,12.35,false
30792,12475,2,1,38.90,38.90,false
30793,12475,22,1,18.00,18.00,false
30794,12476,10,1,26.95,26.95,false
30795,12476,22,1,18.00,18.00,false
30796,12477,11,1,22.00,22.00,false
30797,12477,20,1,10.00,10.00,false
30798,12478,17,1,10.95,10.95,false
30799,12478,19,1,15.50,15.50,false
30800,12479,17,1,10.95,10.95,false
30801,12479,19,1,15.50,15.50,false
30802,12480,11,1,22.00,22.00,false
30803,12480,20,1,10.00,10.00,false
30804,12481,20,1,10.00,10.00,false
30805,12481,9,1,24.50,24.50,false
30806,12481,10,1,26.95,26.95,false
30807,12482,25,2,35.00,70.00,false
30808,12482,5,2,32.00,64.00,false
30809,12482,21,1,24.95,24.95,false
30810,12483,12,1,31.00,31.00,false
30811,12483,18,1,0.00,0.00,true
30812,12484,12,1,31.00,31.00,false
30813,12485,5,2,32.00,64.00,false
30814,12485,1,1,35.95,35.95,false
30815,12486,12,1,31.00,31.00,false
30816,12487,19,1,15.50,15.50,false
30817,12487,20,1,10.00,10.00,false
30818,12488,12,1,31.00,31.00,false
30819,12488,9,1,24.50,24.50,false
30820,12489,5,1,32.00,32.00,false
30821,12490,5,1,32.00,32.00,false
30822,12491,11,1,22.00,22.00,false
30823,12491,18,1,12.00,12.00,false
30824,12492,10,1,26.95,26.95,false
30825,12493,2,2,38.90,77.80,false
30826,12494,3,1,18.00,18.00,false
30827,12494,7,2,35.00,70.00,false
30828,12494,2,1,0.00,0.00,true
30829,12494,5,1,32.00,32.00,false
30830,12495,10,1,26.95,26.95,false
30831,12495,11,1,22.00,22.00,false
30832,12495,12,1,0.00,0.00,true
30833,12496,5,2,32.00,64.00,false
30834,12496,1,1,35.95,35.95,false
30835,12496,2,1,38.90,38.90,false
30836,12496,23,2,8.00,16.00,false
30837,12497,17,1,10.95,10.95,false
30838,12497,9,1,24.50,24.50,false
30839,12498,19,1,0.00,0.00,true
30840,12499,11,1,22.00,22.00,false
30841,12499,18,1,12.00,12.00,false
30842,12500,12,1,31.00,31.00,false
30843,12500,11,1,22.00,22.00,false
30844,12501,10,1,26.95,26.95,false
30845,12501,15,1,19.95,19.95,false
30846,12501,2,1,38.90,38.90,false
30847,12502,23,1,8.00,8.00,false
30848,12502,5,1,32.00,32.00,false
30849,12503,17,1,10.95,10.95,false
30850,12504,13,1,12.35,12.35,false
30851,12504,9,1,24.50,24.50,false
30852,12505,20,1,10.00,10.00,false
30853,12506,11,1,22.00,22.00,false
30854,12506,9,1,24.50,24.50,false
30855,12506,10,1,0.00,0.00,true
30856,12507,7,1,35.00,35.00,false
30857,12507,2,1,38.90,38.90,false
30858,12508,5,1,0.00,0.00,true
30859,12508,3,1,18.00,18.00,false
30860,12508,21,2,24.95,49.90,false
30861,12508,1,1,35.95,35.95,false
30862,12509,12,1,31.00,31.00,false
30863,12509,17,1,10.95,10.95,false
30864,12510,18,1,12.00,12.00,false
30865,12510,9,1,24.50,24.50,false
30866,12511,12,1,31.00,31.00,false
30867,12511,9,1,24.50,24.50,false
30868,12511,17,1,10.95,10.95,false
30869,12511,11,1,22.00,22.00,false
30870,12512,20,1,0.00,0.00,true
30871,12512,22,1,18.00,18.00,false
30872,12512,12,1,31.00,31.00,false
30873,12512,18,1,12.00,12.00,false
30874,12513,19,1,15.50,15.50,false
30875,12513,11,1,22.00,22.00,false
30876,12514,21,2,24.95,49.90,false
30877,12514,3,1,18.00,18.00,false
30878,12514,2,1,0.00,0.00,true
30879,12515,18,1,12.00,12.00,false
30880,12515,20,1,10.00,10.00,false
30881,12515,17,1,10.95,10.95,false
30882,12516,12,1,31.00,31.00,false
30883,12516,17,1,10.95,10.95,false
30884,12516,18,1,12.00,12.00,false
30885,12517,27,1,29.50,29.50,false
30886,12518,9,1,24.50,24.50,false
30887,12519,1,1,0.00,0.00,true
30888,12519,12,1,31.00,31.00,false
30889,12520,10,1,26.95,26.95,false
30890,12520,7,1,35.00,35.00,false
30891,12521,12,1,31.00,31.00,false
30892,12522,17,1,0.00,0.00,true
