id,cliente_id,restaurante_id,fecha_hora,monto_total,forma_pago
10930,507,7,2025-02-12 06:51:52,56.90,efectivo
10931,781,4,2025-02-12 06:53:40,31.00,tarjeta
10932,740,7,2025-02-12 06:55:28,53.00,tarjeta
10933,264,7,2025-02-12 06:58:35,91.45,efectivo
10934,540,10,2025-02-12 07:02:40,78.90,efectivo
10935,680,5,2025-02-12 07:08:37,49.00,tarjeta
10936,250,1,2025-02-12 07:13:32,53.00,efectivo
10937,477,6,2025-02-12 07:14:28,34.50,tarjeta
10938,753,10,2025-02-12 07:15:21,53.00,tarjeta
10939,481,4,2025-02-12 07:15:46,15.50,tarjeta
10940,979,7,2025-02-12 07:20:53,22.00,efectivo
10941,920,10,2025-02-12 07:24:42,10.00,efectivo
10942,712,10,2025-02-12 07:35:51,53.95,tarjeta
10943,803,4,2025-02-12 07:43:39,19.95,efectivo
10944,146,8,2025-02-12 07:46:41,51.35,efectivo
10945,933,5,2025-02-12 07:50:41,107.95,tarjeta
10946,562,2,2025-02-12 07:52:15,10.95,efectivo
10947,152,5,2025-02-12 07:52:39,31.00,tarjeta
10948,448,7,2025-02-12 08:02:14,43.00,tarjeta
10949,170,8,2025-02-12 08:07:06,29.50,tarjeta
10950,425,6,2025-02-12 08:07:07,136.95,tarjeta
10951,657,10,2025-02-12 08:12:38,90.50,tarjeta
10952,485,5,2025-02-12 08:14:14,10.00,tarjeta
10953,414,3,2025-02-12 08:14:28,54.00,efectivo
10954,792,9,2025-02-12 08:17:30,26.95,efectivo
10955,377,2,2025-02-12 08:19:08,64.50,tarjeta
10956,597,10,2025-02-12 08:20:09,36.95,tarjeta
10957,969,1,2025-02-12 08:23:47,40.00,efectivo
10958,27,3,2025-02-12 08:24:51,24.50,tarjeta
10959,148,3,2025-02-12 08:26:26,46.50,tarjeta
10960,318,6,2025-02-12 08:34:26,77.80,efectivo
10961,979,3,2025-02-12 08:37:05,55.50,tarjeta
10962,842,3,2025-02-12 08:37:33,42.45,efectivo
10963,257,10,2025-02-12 08:41:58,61.95,efectivo
10964,556,6,2025-02-12 08:47:24,211.45,efectivo
10965,932,9,2025-02-12 08:49:51,53.00,efectivo
10966,356,2,2025-02-12 08:51:56,62.90,tarjeta
10967,595,4,2025-02-12 08:55:19,40.95,efectivo
10968,749,4,2025-02-12 08:56:28,10.00,tarjeta
10969,890,8,2025-02-12 08:56:52,32.95,tarjeta
10970,187,3,2025-02-12 08:57:41,50.40,tarjeta
10971,599,1,2025-02-12 09:11:23,73.85,efectivo
10972,489,7,2025-02-12 09:11:24,10.00,tarjeta
10973,370,4,2025-02-12 09:14:10,42.50,tarjeta
10974,753,4,2025-02-12 09:25:12,10.95,tarjeta
10975,437,8,2025-02-12 09:30:18,65.75,efectivo
10976,794,6,2025-02-12 09:31:19,66.95,tarjeta
10977,331,3,2025-02-12 09:31:47,147.00,efectivo
10978,276,3,2025-02-12 09:35:01,55.50,tarjeta
10979,2,10,2025-02-12 09:40:46,66.00,efectivo
10980,851,3,2025-02-12 09:42:25,55.40,tarjeta
10981,257,8,2025-02-12 09:42:39,22.00,tarjeta
10982,428,9,2025-02-12 09:53:31,31.00,efectivo
10983,707,7,2025-02-12 10:02:12,27.50,efectivo
10984,611,6,2025-02-12 10:04:47,32.50,efectivo
10985,520,3,2025-02-12 10:09:59,15.50,tarjeta
10986,890,1,2025-02-12 10:11:37,22.00,tarjeta
10987,660,2,2025-02-12 10:14:30,95.50,efectivo
10988,644,1,2025-02-12 10:16:15,53.45,efectivo
10989,452,10,2025-02-12 10:16:30,66.45,efectivo
10990,380,7,2025-02-12 10:21:14,22.00,efectivo
10991,706,8,2025-02-12 10:21:58,73.45,efectivo
10992,584,5,2025-02-12 10:22:46,28.50,tarjeta
10993,287,3,2025-02-12 10:32:35,35.90,tarjeta
10994,222,10,2025-02-12 10:34:52,63.45,tarjeta
10995,28,6,2025-02-12 10:37:30,84.90,efectivo
10996,315,5,2025-02-12 10:41:24,15.50,efectivo
10997,51,10,2025-02-12 10:41:37,149.95,efectivo
10998,520,6,2025-02-12 10:41:52,26.45,efectivo
10999,787,4,2025-02-12 10:46:12,26.45,tarjeta
11000,98,6,2025-02-12 10:53:35,31.00,efectivo
11001,815,3,2025-02-12 11:00:22,134.50,efectivo
11002,840,10,2025-02-12 11:08:20,138.35,tarjeta
11003,622,2,2025-02-12 11:12:05,110.50,efectivo
11004,816,3,2025-02-12 11:14:48,93.00,efectivo
11005,738,6,2025-02-12 11:19:45,135.00,tarjeta
11006,945,9,2025-02-12 11:26:13,113.80,tarjeta
11007,984,3,2025-02-12 11:31:14,120.90,efectivo
11008,418,5,2025-02-12 11:35:41,126.30,tarjeta
11009,472,6,2025-02-12 11:38:25,67.40,tarjeta
11010,848,3,2025-02-12 11:43:41,125.85,efectivo
11011,465,2,2025-02-12 11:52:59,113.80,tarjeta
11012,856,4,2025-02-12 11:53:32,114.00,efectivo
11013,81,3,2025-02-12 11:58:02,243.70,efectivo
11014,965,5,2025-02-12 12:08:45,98.50,tarjeta
11015,926,9,2025-02-12 12:10:08,96.50,tarjeta
11016,395,1,2025-02-12 12:26:43,141.40,efectivo
11017,42,2,2025-02-12 12:58:57,108.95,tarjeta
11018,421,6,2025-02-12 12:59:36,89.95,efectivo
11019,318,3,2025-02-12 13:02:22,32.95,efectivo
11020,471,1,2025-02-12 13:11:10,153.80,efectivo
11021,894,5,2025-02-12 13:12:58,10.95,efectivo
11022,660,5,2025-02-12 13:17:35,80.40,tarjeta
11023,145,4,2025-02-12 13:33:14,87.50,tarjeta
11024,681,6,2025-02-12 13:41:45,62.35,efectivo
11025,641,1,2025-02-12 13:55:01,103.70,efectivo
11026,846,6,2025-02-12 13:59:45,121.90,tarjeta
11027,42,3,2025-02-12 14:05:08,68.90,efectivo
11028,590,1,2025-02-12 14:12:11,101.00,efectivo
11029,977,7,2025-02-12 14:24:56,57.00,tarjeta
11030,166,3,2025-02-12 14:30:40,173.50,efectivo
11031,524,1,2025-02-12 14:44:15,101.00,tarjeta
11032,449,10,2025-02-12 14:44:35,87.95,tarjeta
11033,416,1,2025-02-12 14:44:50,53.95,efectivo
11034,930,6,2025-02-12 15:02:32,29.50,tarjeta
11035,150,9,2025-02-12 15:03:38,64.95,tarjeta
11036,882,9,2025-02-12 15:06:01,102.00,tarjeta
11037,622,3,2025-02-12 15:06:23,18.00,tarjeta
11038,381,6,2025-02-12 15:13:52,59.00,tarjeta
11039,323,7,2025-02-12 15:22:29,88.00,tarjeta
11040,451,3,2025-02-12 15:22:38,36.00,tarjeta
11041,821,4,2025-02-12 15:24:34,58.95,efectivo
11042,425,9,2025-02-12 15:27:36,69.45,tarjeta
11043,640,3,2025-02-12 15:46:41,143.75,efectivo
11044,532,9,2025-02-12 15:54:23,156.85,tarjeta
11045,398,6,2025-02-12 15:56:34,132.50,efectivo
11046,846,10,2025-02-12 16:02:10,68.50,tarjeta
11047,104,1,2025-02-12 16:05:01,57.00,efectivo
11048,83,3,2025-02-12 16:05:32,130.40,tarjeta
11049,80,9,2025-02-12 16:10:17,80.45,efectivo
11050,828,6,2025-02-12 16:13:17,40.45,efectivo
11051,817,2,2025-02-12 16:32:30,27.45,efectivo
11052,772,1,2025-02-12 16:38:48,24.95,tarjeta
11053,318,9,2025-02-12 16:39:07,147.90,efectivo
11054,823,5,2025-02-12 16:42:54,92.95,efectivo
11055,123,9,2025-02-12 16:45:34,106.85,tarjeta
11056,223,4,2025-02-12 16:47:25,109.40,efectivo
11057,836,3,2025-02-12 16:53:03,151.65,tarjeta
11058,835,5,2025-02-12 17:15:44,31.00,efectivo
11059,23,9,2025-02-12 17:20:33,55.50,tarjeta
11060,275,5,2025-02-12 17:20:33,98.35,efectivo
11061,585,8,2025-02-12 17:21:11,53.00,efectivo
11062,826,5,2025-02-12 17:28:36,81.50,tarjeta
11063,827,9,2025-02-12 17:48:38,98.60,efectivo
11064,532,10,2025-02-12 17:56:04,73.00,tarjeta
11065,738,4,2025-02-12 17:56:34,157.85,efectivo
11066,733,7,2025-02-12 17:57:51,236.70,efectivo
11067,988,3,2025-02-12 17:59:21,63.40,tarjeta
11068,24,3,2025-02-12 18:02:30,131.00,efectivo
11069,272,3,2025-02-12 18:05:42,82.90,efectivo
11070,640,4,2025-02-12 18:35:40,157.95,tarjeta
11071,290,3,2025-02-12 18:35:54,223.40,efectivo
11072,189,5,2025-02-12 18:38:22,76.45,efectivo
11073,77,9,2025-02-12 18:46:14,80.00,tarjeta
11074,425,7,2025-02-12 18:48:43,77.00,tarjeta
11075,663,9,2025-02-12 19:06:02,265.65,efectivo
11076,186,9,2025-02-12 19:15:42,61.00,tarjeta
11077,187,3,2025-02-12 19:29:55,103.50,tarjeta
11078,514,4,2025-02-12 19:52:24,155.35,tarjeta
11079,984,3,2025-02-12 20:00:22,40.50,tarjeta
11080,811,1,2025-02-12 20:02:41,130.50,tarjeta
11081,473,5,2025-02-12 20:22:46,87.50,efectivo
11082,608,5,2025-02-12 20:27:59,26.00,efectivo
11083,550,3,2025-02-12 20:34:59,164.45,efectivo
11084,192,2,2025-02-12 21:06:28,35.95,efectivo
11085,67,8,2025-02-12 21:27:11,96.85,tarjeta
11086,514,7,2025-02-12 21:34:12,92.50,efectivo
11087,942,3,2025-02-12 21:41:11,16.50,efectivo
11088,179,7,2025-02-12 21:45:29,32.00,efectivo
11089,672,4,2025-02-12 21:46:41,53.00,tarjeta
11090,933,8,2025-02-12 21:51:02,150.40,efectivo
11091,77,5,2025-02-12 22:06:35,161.30,efectivo
11092,797,4,2025-02-12 22:08:51,166.90,efectivo
11093,50,7,2025-02-12 22:29:18,212.90,efectivo
11094,672,3,2025-02-12 22:41:05,135.40,efectivo
11095,193,7,2025-02-12 22:48:31,36.85,tarjeta
11096,532,7,2025-02-12 22:52:13,145.45,efectivo
11097,847,9,2025-02-13 06:00:39,69.90,efectivo
11098,433,5,2025-02-13 06:00:50,97.95,efectivo
11099,809,5,2025-02-13 06:02:33,161.00,tarjeta
11100,128,6,2025-02-13 06:03:34,48.95,efectivo
11101,590,10,2025-02-13 06:08:48,80.00,efectivo
11102,290,1,2025-02-13 06:11:02,88.90,efectivo
11103,178,10,2025-02-13 06:11:36,0.00,tarjeta
11104,270,10,2025-02-13 06:15:29,81.50,efectivo
11105,3,7,2025-02-13 06:20:09,35.95,efectivo
11106,456,4,2025-02-13 06:20:35,22.00,tarjeta
11107,167,3,2025-02-13 06:22:50,90.00,efectivo
11108,573,3,2025-02-13 06:23:58,44.95,efectivo
11109,372,5,2025-02-13 06:28:03,170.65,tarjeta
11110,382,10,2025-02-13 06:30:05,87.90,tarjeta
11111,323,1,2025-02-13 06:40:09,88.00,tarjeta
11112,728,2,2025-02-13 06:45:38,40.00,tarjeta
11113,464,5,2025-02-13 06:47:10,40.95,efectivo
11114,178,5,2025-02-13 06:49:17,10.95,efectivo
11115,765,5,2025-02-13 06:52:00,46.50,tarjeta
11116,379,9,2025-02-13 06:56:05,87.90,tarjeta
11117,542,8,2025-02-13 06:57:22,26.45,efectivo
11118,847,7,2025-02-13 06:59:24,15.50,efectivo
11119,794,7,2025-02-13 07:00:23,82.45,tarjeta
11120,37,2,2025-02-13 07:00:28,188.75,efectivo
11121,969,10,2025-02-13 07:01:51,67.00,efectivo
11122,333,5,2025-02-13 07:06:38,113.90,tarjeta
11123,691,10,2025-02-13 07:08:04,37.50,tarjeta
11124,892,10,2025-02-13 07:08:45,156.70,efectivo
11125,969,2,2025-02-13 07:09:11,55.95,efectivo
11126,415,4,2025-02-13 07:13:06,77.50,efectivo
11127,793,8,2025-02-13 07:15:34,26.95,efectivo
11128,208,5,2025-02-13 07:20:52,78.80,efectivo
11129,471,9,2025-02-13 07:29:26,155.80,efectivo
11130,288,7,2025-02-13 07:33:19,41.95,efectivo
11131,109,6,2025-02-13 07:33:36,64.95,efectivo
11132,292,10,2025-02-13 07:33:38,24.50,efectivo
11133,176,10,2025-02-13 07:37:52,62.40,tarjeta
11134,84,4,2025-02-13 07:41:48,65.50,efectivo
11135,792,2,2025-02-13 07:42:28,46.50,efectivo
11136,280,10,2025-02-13 07:43:12,82.45,efectivo
11137,143,3,2025-02-13 07:44:54,16.50,tarjeta
11138,456,7,2025-02-13 07:45:03,12.35,tarjeta
11139,556,9,2025-02-13 07:47:04,72.90,tarjeta
11140,781,9,2025-02-13 07:57:11,31.00,tarjeta
11141,85,10,2025-02-13 07:57:50,24.50,tarjeta
11142,689,10,2025-02-13 07:58:03,10.00,efectivo
11143,464,8,2025-02-13 08:12:25,15.50,efectivo
11144,837,9,2025-02-13 08:13:26,101.00,tarjeta
11145,469,3,2025-02-13 08:16:11,36.95,efectivo
11146,739,4,2025-02-13 08:29:41,34.50,efectivo
11147,972,7,2025-02-13 08:39:18,42.45,efectivo
11148,872,8,2025-02-13 08:43:53,16.50,tarjeta
11149,957,8,2025-02-13 08:44:18,26.45,efectivo
11150,574,8,2025-02-13 08:45:16,57.45,efectivo
11151,766,8,2025-02-13 08:51:45,79.95,tarjeta
11152,579,9,2025-02-13 08:59:44,54.40,efectivo
11153,522,6,2025-02-13 09:01:35,111.00,tarjeta
11154,890,10,2025-02-13 09:04:08,35.00,efectivo
11155,151,1,2025-02-13 09:04:39,187.30,efectivo
11156,329,1,2025-02-13 09:09:54,10.95,efectivo
11157,606,9,2025-02-13 09:10:21,73.45,efectivo
11158,160,7,2025-02-13 09:11:23,35.95,efectivo
11159,572,1,2025-02-13 09:16:04,58.95,tarjeta
11160,505,6,2025-02-13 09:22:18,30.35,efectivo
11161,763,7,2025-02-13 09:23:22,24.50,tarjeta
11162,15,5,2025-02-13 09:27:09,184.80,efectivo
11163,954,4,2025-02-13 09:27:30,35.00,efectivo
11164,415,2,2025-02-13 09:30:32,55.50,efectivo
11165,288,10,2025-02-13 09:31:38,31.00,efectivo
11166,702,10,2025-02-13 09:34:25,25.50,tarjeta
11167,605,9,2025-02-13 09:35:03,36.95,tarjeta
11168,657,10,2025-02-13 09:38:58,22.00,efectivo
11169,481,6,2025-02-13 09:42:04,53.00,tarjeta
11170,827,7,2025-02-13 09:43:13,96.85,efectivo
11171,976,9,2025-02-13 09:51:49,57.95,efectivo
11172,752,3,2025-02-13 09:55:25,39.90,tarjeta
11173,749,10,2025-02-13 09:57:56,74.00,efectivo
11174,915,2,2025-02-13 09:58:00,26.95,efectivo
11175,28,2,2025-02-13 10:12:55,66.45,tarjeta
11176,630,6,2025-02-13 10:14:59,22.00,tarjeta
11177,481,2,2025-02-13 10:16:09,65.00,efectivo
11178,717,8,2025-02-13 10:19:38,68.40,efectivo
11179,901,10,2025-02-13 10:21:52,63.95,efectivo
11180,359,1,2025-02-13 10:24:26,44.95,efectivo
11181,33,2,2025-02-13 10:24:33,44.45,efectivo
11182,657,3,2025-02-13 10:30:13,39.00,efectivo
11183,416,5,2025-02-13 10:33:55,177.70,efectivo
11184,449,7,2025-02-13 10:39:01,105.80,efectivo
11185,394,4,2025-02-13 10:44:00,53.00,efectivo
11186,370,10,2025-02-13 10:50:50,53.00,efectivo
11187,792,4,2025-02-13 10:55:35,37.50,efectivo
11188,575,3,2025-02-13 10:57:46,92.95,tarjeta
11189,85,8,2025-02-13 10:57:52,67.50,tarjeta
11190,740,1,2025-02-13 11:05:33,63.45,efectivo
11191,123,7,2025-02-13 11:11:30,140.30,efectivo
11192,627,8,2025-02-13 11:32:37,65.95,efectivo
11193,640,6,2025-02-13 12:01:14,71.50,tarjeta
11194,8,9,2025-02-13 12:16:42,82.85,tarjeta
11195,856,4,2025-02-13 12:16:49,19.95,tarjeta
11196,622,5,2025-02-13 12:20:06,135.30,tarjeta
11197,273,7,2025-02-13 12:23:04,85.00,tarjeta
11198,267,3,2025-02-13 12:24:33,88.90,tarjeta
11199,949,8,2025-02-13 12:26:55,115.95,tarjeta
11200,757,5,2025-02-13 12:30:31,150.75,efectivo
11201,622,9,2025-02-13 12:32:50,40.00,tarjeta
11202,714,8,2025-02-13 12:33:50,92.45,tarjeta
11203,348,6,2025-02-13 12:36:16,82.50,efectivo
11204,418,3,2025-02-13 12:37:22,128.50,efectivo
11205,3,9,2025-02-13 13:03:24,53.95,tarjeta
11206,573,10,2025-02-13 13:27:52,32.95,tarjeta
11207,573,6,2025-02-13 13:30:05,102.40,tarjeta
11208,65,5,2025-02-13 13:31:59,56.90,tarjeta
11209,931,7,2025-02-13 13:31:59,168.35,tarjeta
11210,556,4,2025-02-13 13:32:43,113.95,tarjeta
11211,414,2,2025-02-13 13:36:13,92.50,efectivo
11212,167,6,2025-02-13 14:09:35,67.90,efectivo
11213,157,5,2025-02-13 14:09:39,33.50,tarjeta
11214,634,8,2025-02-13 14:22:07,133.00,efectivo
11215,831,8,2025-02-13 14:25:40,91.90,tarjeta
11216,501,6,2025-02-13 14:28:02,65.50,efectivo
11217,179,6,2025-02-13 14:31:56,108.40,efectivo
11218,331,6,2025-02-13 14:39:05,113.75,efectivo
11219,905,7,2025-02-13 14:56:38,128.90,efectivo
11220,687,3,2025-02-13 14:58:40,247.95,tarjeta
11221,751,8,2025-02-13 15:02:27,15.50,efectivo
11222,673,3,2025-02-13 15:03:29,28.50,tarjeta
11223,287,5,2025-02-13 15:11:18,126.95,efectivo
11224,538,1,2025-02-13 15:15:34,15.50,efectivo
11225,208,7,2025-02-13 15:18:22,89.90,tarjeta
11226,634,7,2025-02-13 15:24:12,53.00,efectivo
11227,312,1,2025-02-13 15:25:35,70.95,tarjeta
11228,608,7,2025-02-13 15:28:15,132.00,tarjeta
11229,55,9,2025-02-13 15:45:48,46.50,tarjeta
11230,524,6,2025-02-13 15:57:05,76.00,efectivo
11231,694,6,2025-02-13 15:59:01,131.75,efectivo
11232,729,8,2025-02-13 16:01:27,103.50,efectivo
11233,237,5,2025-02-13 16:17:02,15.50,tarjeta
11234,389,1,2025-02-13 16:21:40,71.90,efectivo
11235,621,2,2025-02-13 16:24:27,53.00,tarjeta
11236,682,4,2025-02-13 16:44:04,127.90,tarjeta
11237,692,6,2025-02-13 16:48:03,56.90,efectivo
11238,870,9,2025-02-13 16:52:09,73.00,efectivo
11239,806,7,2025-02-13 17:23:46,159.00,tarjeta
11240,157,5,2025-02-13 17:23:57,121.90,efectivo
11241,947,8,2025-02-13 17:31:14,22.50,efectivo
11242,83,6,2025-02-13 17:35:40,121.00,tarjeta
11243,275,2,2025-02-13 17:37:54,62.90,efectivo
11244,851,9,2025-02-13 17:38:38,52.85,tarjeta
11245,199,8,2025-02-13 17:48:00,12.00,tarjeta
11246,742,7,2025-02-13 17:52:46,102.45,tarjeta
11247,622,9,2025-02-13 18:02:00,103.40,efectivo
11248,546,9,2025-02-13 18:23:53,53.45,tarjeta
11249,660,2,2025-02-13 18:30:04,38.90,tarjeta
11250,703,10,2025-02-13 18:38:31,73.50,tarjeta
11251,714,2,2025-02-13 18:55:12,126.80,efectivo
11252,905,5,2025-02-13 19:08:04,131.80,tarjeta
11253,561,7,2025-02-13 19:34:07,58.90,tarjeta
11254,332,3,2025-02-13 19:41:43,136.35,efectivo
11255,984,6,2025-02-13 19:43:41,164.25,tarjeta
11256,634,10,2025-02-13 19:58:29,18.00,efectivo
11257,453,4,2025-02-13 20:01:38,157.75,tarjeta
11258,145,7,2025-02-13 20:09:34,176.90,efectivo
11259,835,1,2025-02-13 20:14:33,147.80,tarjeta
11260,59,10,2025-02-13 20:16:46,15.50,tarjeta
11261,556,2,2025-02-13 20:36:19,137.90,tarjeta
11262,145,4,2025-02-13 20:38:35,127.20,efectivo
11263,682,6,2025-02-13 20:52:52,18.00,efectivo
11264,686,5,2025-02-13 20:56:39,94.90,tarjeta
11265,123,7,2025-02-13 21:04:54,191.00,efectivo
11266,988,8,2025-02-13 21:33:19,167.85,efectivo
11267,757,3,2025-02-13 21:46:38,139.75,tarjeta
11268,263,4,2025-02-13 21:47:49,10.00,tarjeta
11269,378,5,2025-02-13 21:54:56,78.95,efectivo
11270,430,6,2025-02-13 22:03:05,102.00,tarjeta
11271,179,7,2025-02-13 22:07:29,130.50,tarjeta
11272,926,5,2025-02-13 22:26:41,46.50,tarjeta
11273,79,10,2025-02-13 22:32:45,116.95,tarjeta
11274,208,4,2025-02-13 22:47:14,154.45,efectivo
11275,752,9,2025-02-13 22:54:17,79.00,efectivo
11276,344,1,2025-02-14 06:09:09,31.00,tarjeta
11277,363,8,2025-02-14 06:14:48,53.00,efectivo
11278,281,9,2025-02-14 06:16:27,50.00,tarjeta
11279,445,2,2025-02-14 06:18:23,24.50,efectivo
11280,643,8,2025-02-14 06:19:18,22.00,efectivo
11281,664,6,2025-02-14 06:23:01,24.50,tarjeta
11282,612,9,2025-02-14 06:26:34,105.95,tarjeta
11283,178,7,2025-02-14 06:28:48,19.95,tarjeta
11284,69,4,2025-02-14 06:34:05,46.90,efectivo
11285,472,9,2025-02-14 06:38:50,47.45,tarjeta
11286,878,9,2025-02-14 06:39:05,32.00,efectivo
11287,414,2,2025-02-14 06:41:49,102.00,tarjeta
11288,972,9,2025-02-14 06:45:28,35.00,tarjeta
11289,629,3,2025-02-14 06:46:22,35.45,tarjeta
11290,376,5,2025-02-14 06:51:06,26.95,tarjeta
11291,74,10,2025-02-14 06:52:38,22.00,efectivo
11292,954,10,2025-02-14 06:55:39,24.50,tarjeta
11293,428,4,2025-02-14 06:55:47,32.95,efectivo
11294,969,3,2025-02-14 07:07:18,53.00,tarjeta
11295,386,7,2025-02-14 07:11:17,45.05,tarjeta
11296,666,3,2025-02-14 07:12:40,50.50,tarjeta
11297,27,8,2025-02-14 07:13:17,38.95,efectivo
11298,18,8,2025-02-14 07:23:43,55.50,tarjeta
11299,362,1,2025-02-14 07:26:54,24.50,efectivo
11300,128,9,2025-02-14 07:29:09,10.00,tarjeta
11301,332,4,2025-02-14 07:29:29,199.45,efectivo
11302,183,10,2025-02-14 07:32:20,22.00,efectivo
11303,767,3,2025-02-14 07:38:28,65.00,tarjeta
11304,233,6,2025-02-14 07:44:37,10.00,efectivo
11305,98,2,2025-02-14 07:52:51,22.95,efectivo
11306,748,9,2025-02-14 07:54:48,49.45,efectivo
11307,469,10,2025-02-14 07:56:05,43.00,efectivo
11308,74,9,2025-02-14 08:00:38,24.50,efectivo
11309,374,10,2025-02-14 08:01:21,40.95,efectivo
11310,119,2,2025-02-14 08:03:43,12.35,tarjeta
11311,766,8,2025-02-14 08:07:19,26.95,efectivo
11312,749,5,2025-02-14 08:08:45,19.95,tarjeta
11313,128,6,2025-02-14 08:09:30,105.85,tarjeta
11314,376,7,2025-02-14 08:14:11,36.95,tarjeta
11315,416,6,2025-02-14 08:21:40,177.40,tarjeta
11316,143,4,2025-02-14 08:22:06,33.50,tarjeta
11317,33,6,2025-02-14 08:24:42,27.50,efectivo
11318,89,4,2025-02-14 08:29:41,51.45,efectivo
11319,24,10,2025-02-14 08:34:57,88.95,tarjeta
11320,872,6,2025-02-14 08:38:29,27.50,tarjeta
11321,69,2,2025-02-14 08:44:20,55.50,efectivo
11322,755,10,2025-02-14 08:45:58,51.45,efectivo
11323,729,5,2025-02-14 08:49:24,35.95,efectivo
11324,448,2,2025-02-14 08:49:53,44.45,tarjeta
11325,186,5,2025-02-14 08:51:03,160.90,efectivo
11326,124,10,2025-02-14 08:51:25,51.45,tarjeta
11327,258,8,2025-02-14 08:51:54,35.95,efectivo
11328,507,8,2025-02-14 08:52:35,121.90,tarjeta
11329,481,1,2025-02-14 08:53:14,35.45,efectivo
11330,167,2,2025-02-14 08:54:00,83.50,efectivo
11331,564,4,2025-02-14 08:54:03,43.00,efectivo
11332,281,5,2025-02-14 08:54:48,24.50,tarjeta
11333,957,5,2025-02-14 08:55:37,22.00,tarjeta
11334,662,1,2025-02-14 09:02:40,56.90,tarjeta
11335,921,1,2025-02-14 09:06:46,31.00,tarjeta
11336,179,4,2025-02-14 09:11:16,26.00,efectivo
11337,627,9,2025-02-14 09:14:30,44.00,tarjeta
11338,870,3,2025-02-14 09:15:59,52.00,efectivo
11339,446,1,2025-02-14 09:21:08,55.50,tarjeta
11340,74,8,2025-02-14 09:21:59,57.95,tarjeta
11341,682,4,2025-02-14 09:25:00,48.90,efectivo
11342,494,6,2025-02-14 09:25:51,25.50,tarjeta
11343,572,3,2025-02-14 09:26:40,15.50,efectivo
11344,763,5,2025-02-14 09:26:40,48.00,tarjeta
11345,753,4,2025-02-14 09:27:03,15.50,efectivo
11346,881,4,2025-02-14 09:28:30,22.00,efectivo
11347,332,2,2025-02-14 09:29:22,109.85,tarjeta
11348,692,8,2025-02-14 09:33:48,77.35,efectivo
11349,783,2,2025-02-14 09:40:24,44.95,efectivo
11350,429,4,2025-02-14 09:42:49,109.50,tarjeta
11351,809,9,2025-02-14 09:47:25,99.70,efectivo
11352,969,9,2025-02-14 09:57:28,31.00,tarjeta
11353,297,9,2025-02-14 09:57:32,150.90,tarjeta
11354,633,10,2025-02-14 09:58:04,22.00,tarjeta
11355,899,6,2025-02-14 09:59:14,44.45,efectivo
11356,730,6,2025-02-14 10:00:24,54.90,tarjeta
11357,406,3,2025-02-14 10:00:44,62.50,efectivo
11358,152,3,2025-02-14 10:01:18,31.00,efectivo
11359,288,2,2025-02-14 10:05:30,10.00,tarjeta
11360,167,1,2025-02-14 10:09:36,91.35,efectivo
11361,917,8,2025-02-14 10:11:37,41.00,tarjeta
11362,633,7,2025-02-14 10:12:55,10.00,tarjeta
11363,733,10,2025-02-14 10:13:06,26.00,efectivo
11364,680,2,2025-02-14 10:15:10,42.45,tarjeta
11365,875,5,2025-02-14 10:16:16,56.90,efectivo
11366,672,4,2025-02-14 10:18:20,78.50,efectivo
11367,54,10,2025-02-14 10:21:34,87.95,efectivo
11368,41,8,2025-02-14 10:21:49,10.95,efectivo
11369,579,7,2025-02-14 10:24:09,58.50,efectivo
11370,74,7,2025-02-14 10:26:27,24.95,efectivo
11371,484,2,2025-02-14 10:27:16,69.00,efectivo
11372,28,7,2025-02-14 10:29:44,26.45,tarjeta
11373,151,2,2025-02-14 10:30:04,113.95,efectivo
11374,425,3,2025-02-14 10:32:50,141.30,tarjeta
11375,489,1,2025-02-14 10:39:56,22.95,efectivo
11376,189,4,2025-02-14 10:41:33,23.50,tarjeta
11377,582,2,2025-02-14 10:55:52,31.00,efectivo
11378,67,6,2025-02-14 11:01:13,120.40,efectivo
11379,466,1,2025-02-14 11:03:05,48.90,efectivo
11380,367,2,2025-02-14 11:04:19,136.00,efectivo
11381,288,1,2025-02-14 11:05:25,26.95,tarjeta
11382,208,2,2025-02-14 11:15:54,147.90,efectivo
11383,287,4,2025-02-14 11:18:03,56.90,efectivo
11384,275,1,2025-02-14 11:39:40,128.80,efectivo
11385,879,8,2025-02-14 11:40:51,52.95,tarjeta
11386,837,9,2025-02-14 11:41:24,156.50,tarjeta
11387,208,7,2025-02-14 11:43:37,146.85,tarjeta
11388,956,9,2025-02-14 11:54:39,80.50,efectivo
11389,835,7,2025-02-14 11:57:36,129.70,efectivo
11390,622,1,2025-02-14 12:13:45,180.25,tarjeta
11391,661,6,2025-02-14 12:24:56,38.90,efectivo
11392,51,9,2025-02-14 12:29:24,92.70,efectivo
11393,318,1,2025-02-14 12:31:31,190.35,efectivo
11394,524,7,2025-02-14 12:31:58,178.75,tarjeta
11395,248,6,2025-02-14 12:32:05,70.00,efectivo
11396,234,9,2025-02-14 12:48:15,103.85,tarjeta
11397,189,5,2025-02-14 12:49:23,126.75,tarjeta
11398,848,5,2025-02-14 12:51:45,103.95,efectivo
11399,425,2,2025-02-14 12:58:01,148.40,tarjeta
11400,556,2,2025-02-14 13:01:49,145.85,tarjeta
11401,454,9,2025-02-14 13:02:46,113.50,tarjeta
11402,328,10,2025-02-14 13:05:21,61.00,efectivo
